influencer_id,label,influencer_main_genre
752094,Supreme Beings of Leisure,Pop/Rock
752150,Andrew Dice Clay,Comedy/Spoken
752613,Shivaree,Pop/Rock
752812,Smile Empty Soul,Pop/Rock
753004,Steve Lacy,Jazz
753056,Something Corporate,Pop/Rock
753098,Sigue Sigue Sputnik,Pop/Rock
753254,Paul Williams,Pop/Rock
753570,Snooks Eaglin,Blues
753598,Snow,Reggae
753742,Sia,Pop/Rock
755030,Steve Harley & Cockney Rebel,Pop/Rock
756754,Silversun Pickups,Pop/Rock
757093,Syleena Johnson,R&B;
757251,The Bluegrass Album Band,Country
758402,Bloodhound Gang,Pop/Rock
758661,Richard Adler,Stage & Screen
759187,Blaque,R&B;
759454,Big D and the Kids Table,Pop/Rock
759694,Bob Berg,Jazz
760238,Great Lake Swimmers,Pop/Rock
760417,The Firm,Pop/Rock
760658,The Fall of Troy,Pop/Rock
761109,Blue Mountain,Pop/Rock
762097,Blue October,Pop/Rock
762496,Folk Implosion,Pop/Rock
762663,The Cheetah Girls,Pop/Rock
763670,Bill Charlap,Jazz
763747,The Gourds,Pop/Rock
763831,Bob Luman,Country
765494,Bobby Watson,Jazz
765997,Bobby ValentÃ­n,Latin
766354,The Connection,Pop/Rock
766444,The Horrors,Pop/Rock
766557,Baha Men,Pop/Rock
767404,Kenny Garrett,Jazz
767558,All Shall Perish,Pop/Rock
768241,Kid Loco,Electronic
768367,Bobby McFerrin,Vocal
768455,Bonham,Pop/Rock
768585,Billy Talent,Pop/Rock
768737,Icehouse,Pop/Rock
769638,Idina Menzel,Vocal
770628,Billy Walker,Country
770853,The Kendalls,Country
771388,Black Rebel Motorcycle Club,Pop/Rock
773063,Kim Waters,Jazz
773615,Klaus Badelt,Stage & Screen
773666,The Wailin' Jennys,Pop/Rock
774227,Nicole Scherzinger,Pop/Rock
774909,Roy Rogers,Blues
774983,Krishna Das,New Age
775212,Kronos Quartet,Classical
775254,Infectious Grooves,Pop/Rock
775446,Chris Lord-Alge,Pop/Rock
775494,Cherish,R&B;
775588,Cherry Poppin' Daddies,Pop/Rock
775694,The Futureheads,Pop/Rock
775850,Issac Delgado,Latin
775904,Chris de Burgh,Pop/Rock
776406,Koop,Electronic
776408,Kula Shaker,Pop/Rock
777054,Kurt Elling,Vocal
777366,La Bouche,Electronic
777466,J.K. & Co.,Pop/Rock
778526,Compound Red,Pop/Rock
778655,Lacuna Coil,Pop/Rock
778925,Hellogoodbye,Pop/Rock
778960,Battles,Pop/Rock
779146,Chris Thile,Folk
779599,Lara Fabian,Pop/Rock
780955,Aqualung,Pop/Rock
781680,Jagjit Singh,International
782297,Crumb,Pop/Rock
782375,Clarence Clemons,Pop/Rock
784010,Gym Class Heroes,Pop/Rock
784056,Leela James,R&B;
784122,Cupid,R&B;
784535,The Donnas,Pop/Rock
784597,Barney,Children's
784811,Joanna Newsom,Pop/Rock
785500,James Morrison,Jazz
785817,The Crests,R&B;
786126,James Newton Howard,Stage & Screen
787428,Evanescence,Pop/Rock
787579,The Decemberists,Pop/Rock
788347,Barcelona,Pop/Rock
789055,Explosions in the Sky,Pop/Rock
789754,Dirty Vegas,Electronic
790224,Tony Vega,Latin
790496,Bennie Maupin,Jazz
791308,Shai,R&B;
792190,Dyke & the Blazers,R&B;
792348,E.U.,R&B;
792839,Shanice,R&B;
792852,Stabbing Westward,Pop/Rock
793108,Keren Ann,Pop/Rock
793913,FM,Pop/Rock
794161,CocoRosie,Pop/Rock
794257,Fenix TX,Pop/Rock
794306,EMF,Pop/Rock
794401,Robert Francis,Pop/Rock
794419,Doctor Ross,Blues
795053,Fantasia,R&B;
795271,Eddie Gale,Jazz
795288,Pierre Boulez,Classical
795387,Eddie Shaw,Blues
795905,Dolores Keane,International
797470,Toshiko Akiyoshi,Jazz
798587,Finger Eleven,Pop/Rock
798751,Flesh for Lulu,Pop/Rock
800492,Dory Previn,Stage & Screen
802048,Gregory Hines,R&B;
802382,Casting Crowns,Religious
803115,Catch 22,Pop/Rock
803469,Dream,Pop/Rock
803513,The Dream Academy,Pop/Rock
803533,Twila Paris,Religious
804338,Drop Nineteens,Pop/Rock
804516,Doves,Pop/Rock
804635,Grim Reaper,Pop/Rock
805225,Vertical Horizon,Pop/Rock
805493,Luther Ingram,R&B;
806523,Luther "Guitar Junior" Johnson,Blues
806601,Charlie Hunter,Jazz
807181,Turtle Island String Quartet,Jazz
807294,JÃ³hann JÃ³hannsson,Electronic
807361,Tyrese,R&B;
807428,VÃ­ctor Manuelle,Latin
808003,Jamie O'Neal,Country
808304,Lou Gramm,Pop/Rock
808388,Vince Neil,Pop/Rock
808613,Russell Malone,Jazz
808626,Joel Grey,Children's
809900,Jane Monheit,Vocal
810166,Vonda Shepard,Pop/Rock
810912,John Cafferty & the Beaver Brown Band,Pop/Rock
810996,VolovÃ¡n,Pop/Rock
811178,Uncle Sam,R&B;
812040,Jean Knight,R&B;
812476,Jenny Lewis,Pop/Rock
812741,John Petrucci,Pop/Rock
812877,Deep Blue Something,Pop/Rock
813910,Leftover Salmon,Pop/Rock
814312,The Millennium,Pop/Rock
814530,Deitrick Haddon,Religious
815837,Debra Laws,R&B;
816267,Dawn Upshaw,Classical
816844,Hinder,Pop/Rock
818576,Deva Premal,New Age
818627,Devin Townsend,Pop/Rock
820596,Johnny Tillotson,Pop/Rock
820780,Whoopi Goldberg,Comedy/Spoken
821252,Dick Curless,Country
821675,Jon Bon Jovi,Pop/Rock
822913,LiberaciÃ³n,Latin
823762,Horace Brown,R&B;
824406,LFO,Pop/Rock
824879,Horace Parlan,Jazz
824895,El Chicano,Pop/Rock
825209,Lightning Bolt,Pop/Rock
825793,Maria McKee,Pop/Rock
826936,Liam Lynch,Pop/Rock
827224,Louie Ramirez,Latin
827760,Loose Ends,R&B;
827859,Lo Fidelity Allstars,Electronic
828349,Marisa Monte,Latin
829717,Loudness,Pop/Rock
830063,Robben Ford,Jazz
830890,Lori McKenna,Folk
832833,Samantha Mumba,Pop/Rock
833539,Mark Morrison,R&B;
833610,Ron White,Comedy/Spoken
835085,Lisa Fischer,R&B;
836103,Pepe Aguilar,Latin
836376,Julieta Venegas,Latin
836737,Jumbo,International
837311,Julia Fordham,Pop/Rock
837328,Rokia TraorÃ©,International
837526,Save Ferris,Pop/Rock
837886,Lit,Pop/Rock
838327,Savage Garden,Pop/Rock
838847,Vanessa-Mae,Pop/Rock
838884,Vanessa Bell Armstrong,Religious
839037,Little Caesar,Pop/Rock
839432,Vanessa Carlton,Pop/Rock
840348,Velvet Revolver,Pop/Rock
840812,SÃ©bastien Tellier,Pop/Rock
841160,Jeffrey Gaines,Pop/Rock
841870,Jennifer Paige,Pop/Rock
841881,Michael Wycoff,R&B;
842379,Section 25,Pop/Rock
842492,Peter Erskine,Jazz
844043,Pete Yorn,Pop/Rock
844440,Phantom Planet,Pop/Rock
845196,Norman Connors,Jazz
845918,Clap Your Hands Say Yeah,Pop/Rock
846671,Mark-Almond,Pop/Rock
847703,Jerry Ross,Pop/Rock
847756,Marlena Shaw,Vocal
851205,Richard Cheese,Pop/Rock
851240,Pitchshifter,Pop/Rock
852656,RuPaul,Pop/Rock
852718,Kaki King,Pop/Rock
852970,Richard Elliot,Jazz
853254,Ruby,Electronic
855034,Powderfinger,Pop/Rock
855655,Los Reyes del Camino,Latin
857887,Pulse Ultra,Pop/Rock
858006,Quarterflash,Pop/Rock
858788,Keel,Pop/Rock
859026,Natalia Lafourcade,Latin
860985,Mary Mary,Religious
860996,Corb Lund,Country
861057,Rachael Yamagata,Pop/Rock
861600,Nelson,Pop/Rock
862343,Mat Kearney,Pop/Rock
862761,Brett Dennen,Pop/Rock
862855,KT Tunstall,Pop/Rock
862902,Mary Youngblood,New Age
865403,Bullet for My Valentine,Pop/Rock
866767,Randy VanWarmer,Pop/Rock
866769,Mayday,International
867307,Augustana,Pop/Rock
867978,JosÃ© GonzÃ¡lez,Pop/Rock
867980,Nicky Jam,Latin
868086,Janelle MonÃ¡e,R&B;
868628,Nightwish,Pop/Rock
869364,Nicole,R&B;
870646,Far East Movement,Pop/Rock
870809,MercyMe,Religious
873085,Men at Work,Pop/Rock
882431,Metal Church,Pop/Rock
883069,Merril Bainbridge,Pop/Rock
883619,Red Rider,Pop/Rock
884251,O-Town,Pop/Rock
884269,Red Lorry Yellow Lorry,Pop/Rock
885138,Reef,Pop/Rock
885298,ReneÃ© Olstead,Vocal
885387,The O.C. Supertones,Pop/Rock
885569,Michael BublÃ©,Vocal
886648,Republica,Pop/Rock
887235,Revis,Pop/Rock
887990,Michael Giacchino,Stage & Screen
888262,Ocean Colour Scene,Pop/Rock
888394,O'Bryan,R&B;
888942,The Muppets,Children's
889276,Michal Urbaniak,Jazz
890683,Mijares,Latin
891911,Midnight Star,R&B;
894930,The Radio Dept.,Pop/Rock
895074,The Romantics,Pop/Rock
895365,The Producers,Pop/Rock
896041,Mike Reid,Country
896309,Los Secretos,Latin
896600,Otep,Pop/Rock
897035,The Saw Doctors,Pop/Rock
897382,(hed) p.e.,Pop/Rock
907868,Alice Smith,R&B;
911827,Bat for Lashes,Pop/Rock
912566,Geoff Zanelli,Stage & Screen
914671,Christian Finnegan,Comedy/Spoken
915816,James Morrison,Pop/Rock
915835,The Sword,Pop/Rock
916783,Mayday Parade,Pop/Rock
918111,The Knocks,Pop/Rock
918140,Someone Still Loves You Boris Yeltsin,Pop/Rock
919717,45 Grave,Pop/Rock
920004,A Static Lullaby,Pop/Rock
920165,The Tornados,Pop/Rock
921024,The Veldt,Pop/Rock
921554,The Whites,Religious
921888,Alborosie,Reggae
922301,3 Inches of Blood,Pop/Rock
922704,Escape the Fate,Pop/Rock
923208,The Von Bondies,Pop/Rock
923332,MUTEMATH,Pop/Rock
923497,Thomas Newman,Stage & Screen
924306,Thousand Foot Krutch,Pop/Rock
925635,Sunshine Anderson,R&B;
925636,Therapy?,Pop/Rock
926021,Monifah,R&B;
926085,Thunder,Pop/Rock
927278,Adiemus,New Age
929659,Armor for Sleep,Pop/Rock
929673,Moxy FrÃ¼vous,Pop/Rock
930651,Tim Hecker,Electronic
931015,Tom Cochrane,Pop/Rock
931869,Alan Silvestri,Stage & Screen
932328,Kaiser Chiefs,Pop/Rock
932922,Brass Construction,R&B;
933621,Alannah Myles,Pop/Rock
933927,Brant Bjork,Pop/Rock
934305,Brad Mehldau,Jazz
934367,Breaking Benjamin,Pop/Rock
934801,Brian Kennedy,Pop/Rock
935117,N'Dea Davenport,Jazz
935413,Musical Youth,Reggae
936009,Heather Headley,R&B;
936126,Tommy Edwards,R&B;
936521,Mychael Danna,Stage & Screen
937242,Toninho Horta,Jazz
937703,The Brothers Four,Folk
938337,Black Moth Super Rainbow,Pop/Rock
938487,Mr. Vegas,Reggae
938798,A Day to Remember,Pop/Rock
939033,Sunny Sweeney,Country
939871,Mandisa,Religious
940246,Streetlight Manifesto,Pop/Rock
943649,Morton Feldman,Avant-Garde
944643,Georges Delerue,Stage & Screen
945245,Guster,Pop/Rock
945687,George Lopez,Comedy/Spoken
945711,Candy Dulfer,Jazz
946940,Calvin Richardson,R&B;
948080,Giant,Pop/Rock
948625,Gomez,Pop/Rock
949025,Giorgia,Pop/Rock
949204,Girls,Pop/Rock
949579,Goldrush,Pop/Rock
949980,Giuffria,Pop/Rock
950777,Hank Cochran,Country
950805,Glass Tiger,Pop/Rock
951589,Harvey Danger,Pop/Rock
951825,Dan Bern,Pop/Rock
952503,Mali Music,Pop/Rock
953102,Dan the Automator,Pop/Rock
954189,Danger Danger,Pop/Rock
954322,Daniel Bedingfield,Pop/Rock
954592,Man Man,Pop/Rock
955700,Marc Johnson,Jazz
955773,Herb Alpert & the Tijuana Brass,Easy Listening
955936,Henry Gross,Pop/Rock
956088,Marah,Pop/Rock
956675,Darius Rucker,Country
958087,Alter Bridge,Pop/Rock
958117,Hiroshima,Jazz
958444,Dave Barnes,Pop/Rock
959490,Dave Dudley,Country
963992,Zack de la Rocha,Pop/Rock
977198,Vanessa Hudgens,Pop/Rock
977209,Dirty Pretty Things,Pop/Rock
978359,The Veronicas,Pop/Rock
983872,Tommy Trash,Electronic
984877,Beirut,Pop/Rock
985047,Rodrigo Amarante,Pop/Rock
986573,The Red Jumpsuit Apparatus,Pop/Rock
986695,Teddybears,Pop/Rock
987643,Freur,Pop/Rock
988307,From Autumn to Ashes,Pop/Rock
988448,Frou Frou,Pop/Rock
989528,The White Tie Affair,Pop/Rock
989540,Justin Nozuka,Pop/Rock
992260,Kodomo,Electronic
992751,Little Dragon,Electronic
992857,Duffy,Pop/Rock
993302,Forever the Sickest Kids,Pop/Rock
993494,Sharon Jones,R&B;
996075,Lykke Li,Pop/Rock
996096,Selena Gomez,Pop/Rock
996141,The Ting Tings,Pop/Rock
996795,The War on Drugs,Pop/Rock
997568,Karina,R&B;
997588,Rev Theory,Pop/Rock
998969,Beach House,Pop/Rock
999790,Bingo Players,Electronic
1000302,3OH!3,Pop/Rock
1000558,Black Kids,Pop/Rock
1002017,Delta Spirit,Pop/Rock
1002889,Crystal Shawanda,Country
1003087,Noah and the Whale,Pop/Rock
1003907,White Lies,Pop/Rock
1006451,Friendly Fires,Pop/Rock
1011101,Passion Pit,Pop/Rock
1011315,Bag Raiders,Electronic
1011504,STRFKR,Pop/Rock
1013037,El Guincho,Pop/Rock
1013109,Hey Monday,Pop/Rock
1019495,Never Shout Never,Pop/Rock
1019633,Matt Simons,Pop/Rock
1032216,Stacy Barthe,R&B;
1032454,Jigsaw,Pop/Rock
1036613,The Lonely Island,Comedy/Spoken
1038956,Melanie Fiona,R&B;
1039555,Wavves,Pop/Rock
1041338,Shinyribs,Pop/Rock
1050323,Ida Maria,Pop/Rock
1061166,Cage the Elephant,Pop/Rock
1061368,Kristinia DeBarge,R&B;
1061504,Frankie Miller,Country
1062118,La Roux,Pop/Rock
1072783,Matthew Halsall,Jazz
1084430,Lukas Nelson,Pop/Rock
1098849,Nils Frahm,Avant-Garde
1176481,The Alan Parsons Project,Pop/Rock
1194716,Max Frost,Pop/Rock
1213943,The Blasters,Pop/Rock
1232396,Laura Bell Bundy,Pop/Rock
1273359,Ideal,R&B;
1276114,Donovan,Reggae
1352264,Louis and Bebe Barron,Classical
1379627,Chris Young,Country
1390230,Sheppard,Pop/Rock
1393036,Parkway Drive,Pop/Rock
1393658,The Outsiders,Pop/Rock
1405469,Passenger,Pop/Rock
1435165,Christopher Tin,Stage & Screen
1449541,Jerrod Niemann,Country
1451327,Cate Le Bon,Pop/Rock
1453090,Daniel Tosh,Comedy/Spoken
1456229,Josh Ward,Country
1459978,Alphaville,Pop/Rock
1471849,Chino & Nacho,Latin
1476233,Tribal Seeds,Reggae
1482685,Madonna,International
1502854,Santigold,Pop/Rock
1528100,Daya,Pop/Rock
1545319,Jeremih,R&B;
1563731,Trin-i-tee 5:7,Religious
1580437,Brett Young,Country
1583976,Miike Snow,Pop/Rock
1585751,She & Him,Pop/Rock
1590871,Asking Alexandria,Pop/Rock
1591840,Jesse Boykins III,R&B;
1593570,Best Coast,Pop/Rock
1596642,Ellie Goulding,Pop/Rock
1598199,Oneohtrix Point Never,Electronic
1619044,Daley,R&B;
1620705,The Outsiders,Pop/Rock
1629657,Kat Graham,Pop/Rock
1630569,The Pretty Reckless,Pop/Rock
1740826,Mike Posner,Pop/Rock
1772438,Future Islands,Pop/Rock
1781875,Moe Bandy & Joe Stampley,Country
1784311,Mulatu Astatke,International
1814388,Andy Grammer,Pop/Rock
1836313,X Japan,Pop/Rock
1944458,Elevation Worship,Religious
1957634,The Cab,Pop/Rock
1960811,Rationale,Pop/Rock
1968188,Deer Tick,Pop/Rock
1971972,The Dap-Kings Horns,R&B;
1973181,William Michael Morgan,Country
1984584,Teyana Taylor,R&B;
1988927,Kurt Vile,Pop/Rock
2003453,Josh Abbott Band,Country
2010336,One OK Rock,Pop/Rock
2014409,Tame Impala,Pop/Rock
2016362,Fever Ray,Electronic
2034242,Kevin Lyttle,R&B;
2035658,Broken Bells,Pop/Rock
2036252,Major Lazer,Electronic
2040645,Imagine Dragons,Pop/Rock
2043318,Kevin Morby,Pop/Rock
2043528,Them Crooked Vultures,Pop/Rock
2055729,The Summer Set,Pop/Rock
2059306,Sir Charles Jones,R&B;
2060288,"Defiance, Ohio",Pop/Rock
2061191,The SteelDrivers,Country
2064609,The Temper Trap,Pop/Rock
2080238,Laura Marling,Pop/Rock
2085875,The Bloody Beetroots,Electronic
2089077,Carly Rae Jepsen,Pop/Rock
2113374,The Glitch Mob,Pop/Rock
2114297,Travis Greene,Religious
2115414,CHAPPO,Pop/Rock
2118074,Rita Ora,Pop/Rock
2120504,Rend Collective,Religious
2128228,Phantogram,Pop/Rock
2129441,Fun.,Pop/Rock
2133637,Hot Chelle Rae,Pop/Rock
2135629,The Civil Wars,Pop/Rock
2136598,Washed Out,Pop/Rock
2138857,Toro y Moi,Pop/Rock
2139934,Two Door Cinema Club,Pop/Rock
2142078,Verse Simmonds,R&B;
2142940,Boyce Avenue,Pop/Rock
2264745,Ariana Grande,Pop/Rock
2285572,Manfred Mann,Pop/Rock
2289986,Lincoln,Pop/Rock
2312742,Stateless,Pop/Rock
2336424,Curtis Grimes,Country
2363198,Sky Ferreira,Pop/Rock
2366358,Terrace Martin,R&B;
2367865,Romeo Santos,Latin
2370408,Seasons After,Pop/Rock
2372262,The Band Perry,Country
2373828,Eric Bellinger,R&B;
2376287,Of Mice & Men,Pop/Rock
2377304,Eric Paslay,Country
2393563,K. Michelle,R&B;
2394289,Nick Jonas & the Administration,Pop/Rock
2395521,Small Black,Pop/Rock
2397707,Allstar Weekend,Pop/Rock
2397826,Neon Trees,Pop/Rock
2398414,Twenty One Pilots,Pop/Rock
2401289,Charles Bradley,R&B;
2406958,Tink,R&B;
2424073,Thundercat,R&B;
2424501,Baths,Electronic
2437431,JÃ³nsi,Pop/Rock
2440425,Lianne La Havas,Pop/Rock
2444397,The Boys,R&B;
2455573,Perfume Genius,Pop/Rock
2468217,Logan Mize,Country
2478029,Black Veil Brides,Pop/Rock
2495841,The Head and the Heart,Pop/Rock
2508103,Christina Perri,Pop/Rock
2509942,Sam Smith,Pop/Rock
2515882,Nick Jonas,Pop/Rock
2517403,BJ the Chicago Kid,R&B;
2517606,Olly Murs,Pop/Rock
2518402,Gigi Masin,Electronic
2526137,Twin Shadow,Pop/Rock
2527840,Foster the People,Pop/Rock
2528416,Disclosure,Electronic
2532578,Com Truise,Electronic
2534053,Big Time Rush,Pop/Rock
2540309,Mindless Behavior,R&B;
2564904,Canaan Smith,Country
2571020,Jonathan McReynolds,Religious
2571333,Lord Huron,Pop/Rock
2575506,Jamie Lawson,Pop/Rock
2577357,Jessie Ware,Pop/Rock
2577980,Young the Giant,Pop/Rock
2593754,Kimbra,Pop/Rock
2595668,Jessie J,Pop/Rock
2596970,Jeremy Soule,Stage & Screen
2619843,Kevin Garrett,R&B;
2620029,Absofacto,Pop/Rock
2640328,Feed Me,Electronic
2641312,Cher Lloyd,Pop/Rock
2649123,Mndsgn,Electronic
2660270,King,R&B;
2674420,Sam Hunt,Country
2681783,Periphery,Pop/Rock
2684665,Tedeschi Trucks Band,Pop/Rock
2690165,Tyler Farr,Country
2701931,Jana Kramer,Country
2702854,Scotty McCreery,Country
2729330,Pham,Electronic
2732005,Zendaya,Pop/Rock
2739175,JhenÃ© Aiko,R&B;
2742344,The Districts,Pop/Rock
2744416,Pistol Annies,Country
2754189,A Winged Victory for the Sullen,Pop/Rock
2759830,Michael Kiwanuka,Pop/Rock
2775792,Tory Lanez,R&B;
2784799,Lana Del Rey,Pop/Rock
2786685,Matthew Koma,Pop/Rock
2795282,Cole Swindell,Country
2795896,Elle Varner,R&B;
2800003,Kishi Bashi,Pop/Rock
2802154,Alabama Shakes,Pop/Rock
2802487,3LAU,Electronic
2806733,Allen Stone,R&B;
2811293,Meghan Trainor,Pop/Rock
2823663,Robert Glasper Experiment,R&B;
2824778,Natural Child,Pop/Rock
2825107,The Internet,R&B;
2831504,Electric Guest,Pop/Rock
2841398,Little Mix,Pop/Rock
2854537,Harry Styles,Pop/Rock
2854547,Niall Horan,Pop/Rock
2855520,Wild Party,Pop/Rock
2869578,WZRD,Pop/Rock
2872922,Mac DeMarco,Pop/Rock
2877943,Father John Misty,Pop/Rock
2877945,Romare,Electronic
2895189,The Piano Guys,Easy Listening
2899881,Destructo,Electronic
2921660,Jetta,Pop/Rock
2923522,Dan Croll,Pop/Rock
2939023,Cherub,Pop/Rock
2940524,Atlas Genius,Pop/Rock
2942900,Florida Georgia Line,Country
2948162,Dallas Smith,Country
2986022,The 1975,Pop/Rock
2991317,Northlane,Pop/Rock
2995915,R5,Pop/Rock
2996996,John Newman,R&B;
2999777,Becky G,Pop/Rock
3007613,Crown the Empire,Pop/Rock
3018423,Foxes,Pop/Rock
3020237,Baauer,Electronic
3043787,Jonn Hart,R&B;
3044549,Timeflies,Electronic
3045620,Hiatus Kaiyote,R&B;
3052730,A*M*E,Pop/Rock
3052733,Sevyn Streeter,R&B;
3061665,Niagara,Pop/Rock
3064351,Echosmith,Pop/Rock
3065088,August Alsina,R&B;
3065843,Lukas Graham,Pop/Rock
3067310,Upchurch,Country
3068662,Cashmere Cat,Electronic
3077599,TGT,R&B;
3085111,Lorde,Pop/Rock
3088724,Vision,Pop/Rock
3101434,A Great Big World,Pop/Rock
3102954,Moose Blood,Pop/Rock
3103730,Kat Dahlia,Pop/Rock
3105903,Zara Larsson,Electronic
3115003,The Cadillac Three,Country
3117973,Real Friends,Pop/Rock
3120458,Adrian Marcel,R&B;
3125793,Nick Hakim,R&B;
3139368,Chastity Belt,Pop/Rock
3144637,Hozier,Pop/Rock
3145435,Mary Lambert,Pop/Rock
3145706,Fifth Harmony,Pop/Rock
3145761,FKA twigs,Pop/Rock
3145947,Together PANGEA,Pop/Rock
3153419,The Interrupters,Pop/Rock
3158075,Vance Joy,Pop/Rock
3171799,Twin Forks,Pop/Rock
3172484,George Ezra,Pop/Rock
3178543,Justine Skye,R&B;
3178979,SoMo,Pop/Rock
3180014,Daniel Caesar,R&B;
3185359,5 Seconds of Summer,Pop/Rock
3188027,Neck Deep,Pop/Rock
3190264,State Champs,Pop/Rock
3200278,Phoebe Ryan,Pop/Rock
3200736,Andra Day,R&B;
3206669,Meg Myers,Pop/Rock
3206766,MisterWives,Pop/Rock
3210853,Starset,Pop/Rock
3211361,Magic!,Pop/Rock
3216219,Big Data,Pop/Rock
3224219,Moti,Electronic
3226468,Kehlani,R&B;
3227782,TeeFLii,R&B;
3236942,Tinashe,R&B;
3237096,Mickey Guyton,Country
3239681,Bando Jonez,R&B;
3242655,VEDO,R&B;
3256615,Jessie James Decker,Country
3268224,Anthony Lewis,R&B;
3271457,Troye Sivan,Electronic
3272048,Little May,Pop/Rock
3276902,Shawn Mendes,Pop/Rock
3278115,Francesco Yates,Pop/Rock
3288126,Chase Bryant,Country
3306945,Kaytranada,Electronic
3308665,Karen Harding,Electronic
3313123,Raury,Pop/Rock
3314964,Kygo,Electronic
3315236,Jackie Lee,Country
3316228,PVRIS,Pop/Rock
3319054,Jordan Rakei,R&B;
3323342,BÃ˜RNS,Pop/Rock
3329291,Jack Garratt,Pop/Rock
3337670,The Marcus King Band,Pop/Rock
3345212,Charlie Puth,Pop/Rock
3347207,Luke Kaufman,Country
3359519,Natalie La Rose,R&B;
3361526,LANY,Pop/Rock
3366296,The Oh Hellos,Pop/Rock
3370668,Fleurie,Pop/Rock
3376900,Jordan Fisher,Pop/Rock
3379291,HONNE,Pop/Rock
3380137,Leon Bridges,R&B;
3381566,Sarah Ross,Country
3383741,Bibi Bourelly,Pop/Rock
3391646,Cheat Codes,Electronic
3391937,Rainbow Kitten Surprise,Pop/Rock
3392996,Camila Cabello,Pop/Rock
3393991,Kaleo,Pop/Rock
3397785,Jon Langston,Country
3406269,Izzy Bizu,R&B;
3407597,Astrid S,Pop/Rock
3408531,Red Sun Rising,Pop/Rock
3410250,Rotimi,R&B;
3411865,That Poppy,Pop/Rock
3413218,Petit Biscuit,Electronic
3415304,Bryson Tiller,R&B;
3416601,Jamila Woods,R&B;
3416819,Roy Woods,R&B;
3420473,Steve Lacy,R&B;
3426731,Dua Lipa,Pop/Rock
3427505,Car Seat Headrest,Pop/Rock
3435164,Kadhja Bonet,Pop/Rock
3441660,Chicano Batman,Pop/Rock
3445208,With Confidence,Pop/Rock
3446629,Kali Uchis,Pop/Rock
3449693,Big Thief,Pop/Rock
3451786,James TW,Pop/Rock
3455720,Chris Lane,Country
3455945,Jillian Jacqueline,Country
3460695,Cloves,Pop/Rock
3462371,Luke Combs,Country
3462822,gnash,Pop/Rock
3462983,Levitation Room,Pop/Rock
3469567,Declan McKenna,Pop/Rock
3474187,Crywank,Pop/Rock
3474579,Sports,Pop/Rock
3475903,Billie Eilish,Pop/Rock
3477547,ZAYN,Pop/Rock
3480388,CNCO,Latin
3486253,LANCO,Country
3506278,Ella Mai,R&B;
3511314,Noname,R&B;
3513172,Buddy Brown,Country
3523590,EDEN,Electronic
3535210,24hrs,R&B;
3539434,Colter Wall,Country
3559122,Xavier OmÃ¤r,R&B;
3567510,Midland,Country
3606027,Brent Faiyaz,R&B;
3632715,Jeremy Zucker,Pop/Rock
3637248,Yungblud,Pop/Rock
3639618,Jaira Burns,Pop/Rock
3659356,Elohim,Pop/Rock
3661296,Mika,Electronic
3661738,Rosemary & Garlic,Pop/Rock
3670556,Trinidad Cardona,R&B;
